network, highestPlatform,lowestPlatform,baseToken,flashFee,amountIn,amountAfterTrade1,amountAfterTrade2,amountOut,profit
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.00131962014211,1.00131962014211,0.0013196201421099563
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.00131962014211,1.00131962014211,0.0013196201421099563
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.00131962014211,1.00131962014211,0.0013196201421099563
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.00131962014211,1.00131962014211,0.0013196201421099563
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.00131962014211,1.00131962014211,0.0013196201421099563
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.00131962014211,1.00131962014211,0.0013196201421099563
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.00131962014211,1.00131962014211,0.0013196201421099563
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0013604819228354,1.0013604819228354,0.0013604819228354437
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3487.3777477385343,1.0007317242391192,1.0007317242391192,0.0007317242391191581
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001206939189282,1.0001206939189282,0.00012069391892821635
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.001394549208413,1.001394549208413,0.0013945492084130873
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0014320255015823,1.0014320255015823,0.0014320255015822791
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.248412283073,1.0001189818808405,1.0001189818808405,0.00011898188084047412
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.2476075458526,1.0001187509552725,1.0001187509552725,0.00011875095527247304
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.331847728761,1.0001429243271522,1.0001429243271522,0.00014292432715223846
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
polygon,uniswap_v3,quickswap_v3,wETH,0,1,3485.27531865959,1.0001267028736378,1.0001267028736378,0.0001267028736378073
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015478371258093,1.0015478371258093,0.0015478371258093038
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,879.2612959162535,1.0015853006874278,1.0015853006874278,0.001585300687427793
optimism,sushiswap_v3,uniswap_v3,wETH,0,1,0.05761489895257825,1.002025076783693,1.002025076783693,0.002025076783692903
polygon,uniswap_v3,quickswap_v3,wETH,0,4,120.34173047786416,4.001220126135484,4.001220126135484,0.0012201261354842785
polygon,uniswap_v3,quickswap_v3,wETH,0,4,120.40360678550371,4.000363506052799,4.000363506052799,0.0003635060527988898
polygon,uniswap_v3,quickswap_v3,wETH,0,4,120.47258730672148,4.00265535732765,4.00265535732765,0.0026553573276499876
polygon,uniswap_v3,quickswap_v3,wETH,0,4,120.47258730672148,4.00265535732765,4.00265535732765,0.0026553573276499876
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.229175164776,1.0000005746658782,1.0000005746658782,5.746658782168623e-7
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.229175164776,1.0000005746658782,1.0000005746658782,5.746658782168623e-7
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.229175164776,1.0000005746658782,1.0000005746658782,5.746658782168623e-7
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.229175164776,1.0000745580068882,1.0000745580068882,0.00007455800688815906
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.229175164776,1.0000745580068882,1.0000745580068882,0.00007455800688815906
polygon,quickswap_v3,uniswap_v3,wETH,0,1,3486.229175164776,1.0000745580068882,1.0000745580068882,0.00007455800688815906
